id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168332,Robert,constantpredictor_enc,4,2.30223,aws.docker,0.19.2,,stable,2019-04-04T00:16:32,0.0,1,3633467058,,0.105,,2.30223
openml.org/t/168332,Robert,constantpredictor_enc,5,2.30224,aws.docker,0.19.2,,stable,2019-04-04T00:27:50,0.0,1,3633467059,,0.104,,2.30224
openml.org/t/168332,Robert,constantpredictor_enc,6,2.30225,aws.docker,0.19.2,,stable,2019-04-04T00:38:52,0.0,1,3633467060,,0.104,,2.30225
openml.org/t/168332,Robert,constantpredictor_enc,7,2.30229,aws.docker,0.19.2,,stable,2019-04-04T00:49:45,0.0,1,3633467061,,0.104,,2.30229
openml.org/t/168332,Robert,constantpredictor_enc,8,2.30229,aws.docker,0.19.2,,stable,2019-04-04T01:00:38,0.0,1,3633467062,,0.104,,2.30229
openml.org/t/168332,Robert,constantpredictor_enc,9,2.30224,aws.docker,0.19.2,,stable,2019-04-04T01:11:16,0.0,1,3633467063,,0.104,,2.30224
openml.org/t/146212,Shuttle,constantpredictor_enc,0,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:22,0.0,1,3633467054,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,1,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:25,0.0,1,3633467055,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,2,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:27,0.0,1,3633467056,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,3,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:29,0.0,1,3633467057,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,4,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:31,0.0,1,3633467058,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,5,0.665165,aws.docker,0.19.2,,stable,2019-04-04T01:11:34,0.0,1,3633467059,,0.786034,,0.665165
openml.org/t/146212,Shuttle,constantpredictor_enc,6,0.665956,aws.docker,0.19.2,,stable,2019-04-04T01:11:36,0.0,1,3633467060,,0.785862,,0.665956
openml.org/t/146212,Shuttle,constantpredictor_enc,7,0.666406,aws.docker,0.19.2,,stable,2019-04-04T01:11:38,0.0,1,3633467061,,0.785862,,0.666406
openml.org/t/146212,Shuttle,constantpredictor_enc,8,0.666406,aws.docker,0.19.2,,stable,2019-04-04T01:11:41,0.0,1,3633467062,,0.785862,,0.666406
openml.org/t/146212,Shuttle,constantpredictor_enc,9,0.666579,aws.docker,0.19.2,,stable,2019-04-04T01:11:43,0.0,1,3633467063,,0.785862,,0.666579
openml.org/t/168331,Volkert,constantpredictor_enc,0,2.05248,aws.docker,0.19.2,,stable,2019-04-04T01:12:32,0.0,1,3633467054,,0.219688,,2.05248
openml.org/t/168331,Volkert,constantpredictor_enc,1,2.05227,aws.docker,0.19.2,,stable,2019-04-04T01:13:06,0.0,1,3633467055,,0.219688,,2.05227
openml.org/t/168331,Volkert,constantpredictor_enc,2,2.05237,aws.docker,0.19.2,,stable,2019-04-04T01:13:40,0.0,1,3633467056,,0.219688,,2.05237
openml.org/t/168331,Volkert,constantpredictor_enc,3,2.05237,aws.docker,0.19.2,,stable,2019-04-04T01:14:14,0.0,1,3633467057,,0.219688,,2.05237
openml.org/t/168331,Volkert,constantpredictor_enc,4,2.05283,aws.docker,0.19.2,,stable,2019-04-04T01:14:48,0.0,1,3633467058,,0.219516,,2.05283
openml.org/t/168331,Volkert,constantpredictor_enc,5,2.05278,aws.docker,0.19.2,,stable,2019-04-04T01:15:22,0.0,1,3633467059,,0.219516,,2.05278
openml.org/t/168331,Volkert,constantpredictor_enc,6,2.05278,aws.docker,0.19.2,,stable,2019-04-04T01:15:56,0.0,1,3633467060,,0.219516,,2.05278
openml.org/t/168331,Volkert,constantpredictor_enc,7,2.05278,aws.docker,0.19.2,,stable,2019-04-04T01:16:30,0.0,1,3633467061,,0.219516,,2.05278
openml.org/t/168331,Volkert,constantpredictor_enc,8,2.05269,aws.docker,0.19.2,,stable,2019-04-04T01:17:04,0.0,1,3633467062,,0.219688,,2.05269
openml.org/t/168331,Volkert,constantpredictor_enc,9,2.05269,aws.docker,0.19.2,,stable,2019-04-04T01:17:38,0.0,1,3633467063,,0.219688,,2.05269
openml.org/t/7592,adult,RandomForest,0,0.911522,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:13:36,15.1,2000,3235246743,,0.864074,0.911522,
openml.org/t/7592,adult,RandomForest,1,0.904914,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:13:26,15.4,2000,3235246744,,0.853429,0.904914,
openml.org/t/7592,adult,RandomForest,2,0.908541,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:13:47,15.2,2000,3235246745,,0.859746,0.908541,
openml.org/t/7592,adult,RandomForest,3,0.907654,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:13:49,15.3,2000,3235246746,,0.851147,0.907654,
openml.org/t/7592,adult,RandomForest,4,0.907417,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:13:42,15.2,2000,3235246747,,0.861384,0.907417,
openml.org/t/7592,adult,RandomForest,5,0.907431,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:17:29,15.2,2000,3235246748,,0.858927,0.907431,
openml.org/t/7592,adult,RandomForest,6,0.905015,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:17:32,15.2,2000,3235246749,,0.853604,0.905015,
openml.org/t/7592,adult,RandomForest,7,0.912266,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:17:39,15.2,2000,3235246750,,0.859132,0.912266,
openml.org/t/7592,adult,RandomForest,8,0.917381,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:17:46,15.2,2000,3235246751,,0.861794,0.917381,
openml.org/t/7592,adult,RandomForest,9,0.911821,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:18:00,15.4,2000,3235246752,,0.858927,0.911821,
openml.org/t/34539,Amazon_employee_access,RandomForest,0,0.888174,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:21:27,13.6,2000,3235246743,,0.947513,0.888174,
openml.org/t/34539,Amazon_employee_access,RandomForest,1,0.854786,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:21:35,13.9,2000,3235246744,,0.95148,0.854786,
openml.org/t/34539,Amazon_employee_access,RandomForest,2,0.856488,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:21:38,14.0,2000,3235246745,,0.949039,0.856488,
openml.org/t/34539,Amazon_employee_access,RandomForest,3,0.86469,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:21:39,13.8,2000,3235246746,,0.948428,0.86469,
openml.org/t/34539,Amazon_employee_access,RandomForest,4,0.864044,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:21:47,13.8,2000,3235246747,,0.95148,0.864044,
openml.org/t/34539,Amazon_employee_access,RandomForest,5,0.872185,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:25:41,14.1,2000,3235246748,,0.944156,0.872185,
openml.org/t/34539,Amazon_employee_access,RandomForest,6,0.861387,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:25:34,13.9,2000,3235246749,,0.949344,0.861387,
openml.org/t/34539,Amazon_employee_access,RandomForest,7,0.836238,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:25:49,13.6,2000,3235246750,,0.946292,0.836238,
openml.org/t/34539,Amazon_employee_access,RandomForest,8,0.870262,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:25:54,13.8,2000,3235246751,,0.949039,0.870262,
openml.org/t/34539,Amazon_employee_access,RandomForest,9,0.873197,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:25:56,14.0,2000,3235246752,,0.949634,0.873197,
openml.org/t/168868,APSFailure,RandomForest,0,0.988803,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:34:46,276.4,2000,3235246743,,0.995263,0.988803,
openml.org/t/168868,APSFailure,RandomForest,1,0.990545,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:34:48,275.7,2000,3235246744,,0.992368,0.990545,
openml.org/t/168868,APSFailure,RandomForest,2,0.994573,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:35:03,279.8,2000,3235246745,,0.993289,0.994573,
openml.org/t/168868,APSFailure,RandomForest,3,0.983764,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:35:02,272.5,2000,3235246746,,0.994868,0.983764,
openml.org/t/168868,APSFailure,RandomForest,4,0.992434,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:34:53,263.5,2000,3235246747,,0.994737,0.992434,
openml.org/t/168868,APSFailure,RandomForest,5,0.992515,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:43:53,276.2,2000,3235246748,,0.993684,0.992515,
openml.org/t/168868,APSFailure,RandomForest,6,0.993708,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:44:01,271.9,2000,3235246749,,0.995395,0.993708,
openml.org/t/168868,APSFailure,RandomForest,7,0.992655,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:44:05,281.7,2000,3235246750,,0.995,0.992655,
openml.org/t/168868,APSFailure,RandomForest,8,0.990618,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:44:13,273.3,2000,3235246751,,0.993553,0.990618,
openml.org/t/168868,APSFailure,RandomForest,9,0.99251,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:44:33,282.0,2000,3235246752,,0.995,0.99251,
openml.org/t/14965,bank-marketing,RandomForest,0,0.932126,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:47:47,16.2,2000,3235246743,,0.905573,0.932126,
openml.org/t/14965,bank-marketing,RandomForest,1,0.926808,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:47:59,16.6,2000,3235246744,,0.904004,0.926808,
openml.org/t/14965,bank-marketing,RandomForest,2,0.939178,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:47:57,16.2,2000,3235246745,,0.913736,0.939178,
openml.org/t/14965,bank-marketing,RandomForest,3,0.929817,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:48:13,16.6,2000,3235246746,,0.905994,0.929817,
openml.org/t/14965,bank-marketing,RandomForest,4,0.934027,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:48:18,16.7,2000,3235246747,,0.906658,0.934027,
openml.org/t/14965,bank-marketing,RandomForest,5,0.923813,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:51:50,16.5,2000,3235246748,,0.903782,0.923813,
openml.org/t/14965,bank-marketing,RandomForest,6,0.917501,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:51:56,16.5,2000,3235246749,,0.897589,0.917501,
openml.org/t/14965,bank-marketing,RandomForest,7,0.936839,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:52:03,16.2,2000,3235246750,,0.903561,0.936839,
openml.org/t/14965,bank-marketing,RandomForest,8,0.931345,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:52:11,16.7,2000,3235246751,,0.908649,0.931345,
openml.org/t/14965,bank-marketing,RandomForest,9,0.93684,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:52:15,16.7,2000,3235246752,,0.908649,0.93684,
openml.org/t/146195,connect-4,RandomForest,0,0.494177,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:56:16,22.3,2000,3235246743,,0.818828,,0.494177
openml.org/t/146195,connect-4,RandomForest,1,0.498662,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:56:11,22.7,2000,3235246744,,0.816755,,0.498662
openml.org/t/146195,connect-4,RandomForest,2,0.491308,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:56:22,22.4,2000,3235246745,,0.820012,,0.491308
openml.org/t/146195,connect-4,RandomForest,3,0.496275,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:56:23,22.5,2000,3235246746,,0.818384,,0.496275
openml.org/t/146195,connect-4,RandomForest,4,0.489577,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T06:56:30,22.3,2000,3235246747,,0.822676,,0.489577
openml.org/t/146195,connect-4,RandomForest,5,0.493749,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:00:21,23.8,2000,3235246748,,0.816607,,0.493749
openml.org/t/146195,connect-4,RandomForest,6,0.500625,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:00:19,22.8,2000,3235246749,,0.815867,,0.500625
openml.org/t/146195,connect-4,RandomForest,7,0.491339,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:00:30,23.1,2000,3235246750,,0.824278,,0.491339
openml.org/t/146195,connect-4,RandomForest,8,0.494468,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:00:31,21.7,2000,3235246751,,0.816432,,0.494468
openml.org/t/146195,connect-4,RandomForest,9,0.494973,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:00:33,22.7,2000,3235246752,,0.821021,,0.494973
openml.org/t/146825,Fashion-MNIST,RandomForest,2,0.362447,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:11:31,288.7,2000,3235246745,,0.886,,0.362447
openml.org/t/146825,Fashion-MNIST,RandomForest,3,0.360983,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:11:31,288.7,2000,3235246746,,0.891,,0.360983
openml.org/t/146825,Fashion-MNIST,RandomForest,4,0.359748,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:11:30,289.4,2000,3235246747,,0.889286,,0.359748
openml.org/t/146825,Fashion-MNIST,RandomForest,0,0.362786,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:12:00,290.0,2000,3235246743,,0.886429,,0.362786
openml.org/t/146825,Fashion-MNIST,RandomForest,1,0.357564,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:11:30,291.3,2000,3235246744,,0.885429,,0.357564
openml.org/t/146825,Fashion-MNIST,RandomForest,5,0.362812,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:22:29,289.9,2000,3235246748,,0.883429,,0.362812
openml.org/t/146825,Fashion-MNIST,RandomForest,6,0.349176,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:22:38,291.9,2000,3235246749,,0.890429,,0.349176
openml.org/t/146825,Fashion-MNIST,RandomForest,7,0.362146,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:22:31,289.2,2000,3235246750,,0.889,,0.362146
openml.org/t/146825,Fashion-MNIST,RandomForest,8,0.369648,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:23:20,289.3,2000,3235246751,,0.885429,,0.369648
openml.org/t/146825,Fashion-MNIST,RandomForest,9,0.364034,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:23:19,287.9,2000,3235246752,,0.887,,0.364034
openml.org/t/168337,guiellermo,RandomForest,0,0.900553,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:51:18,224.9,2000,3235246743,,0.821,0.900553,
openml.org/t/168337,guiellermo,RandomForest,1,0.889066,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:51:56,227.6,2000,3235246744,,0.809,0.889066,
openml.org/t/168337,guiellermo,RandomForest,2,0.91914,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:51:36,225.9,2000,3235246745,,0.826,0.91914,
openml.org/t/168337,guiellermo,RandomForest,4,0.905393,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:52:12,225.3,2000,3235246747,,0.8265,0.905393,
openml.org/t/168337,guiellermo,RandomForest,3,0.90318,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T07:52:13,226.0,2000,3235246746,,0.82,0.90318,
openml.org/t/168337,guiellermo,RandomForest,6,0.910763,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:20:15,220.7,2000,3235246749,,0.8265,0.910763,
openml.org/t/168337,guiellermo,RandomForest,5,0.900989,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:20:52,225.8,2000,3235246748,,0.8265,0.900989,
openml.org/t/168337,guiellermo,RandomForest,7,0.894203,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:20:42,225.6,2000,3235246750,,0.8165,0.894203,
openml.org/t/168337,guiellermo,RandomForest,9,0.909212,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:21:48,227.2,2000,3235246752,,0.826,0.909212,
openml.org/t/168337,guiellermo,RandomForest,8,0.893968,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:21:22,225.7,2000,3235246751,,0.819,0.893968,
openml.org/t/168329,Helena,RandomForest,0,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T08:30:37,416.3,,3235246743,"Error: JoblibMemoryError
___________________________________________________________________________
Multiprocessing exception:
........................................................................",,,
openml.org/t/168329,Helena,RandomForest,2,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:38:46,8044.5,,3235246745,Missing predictions.,,,
openml.org/t/168329,Helena,RandomForest,1,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:42:15,8259.7,,3235246744,Missing predictions.,,,
openml.org/t/168329,Helena,RandomForest,3,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:42:57,8254.6,,3235246746,Missing predictions.,,,
openml.org/t/168329,Helena,RandomForest,4,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:42:50,8242.4,,3235246747,Missing predictions.,,,
openml.org/t/168329,Helena,RandomForest,6,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:49:38,419.6,,3235246749,"Error: JoblibMemoryError
___________________________________________________________________________
Multiprocessing exception:
........................................................................",,,
openml.org/t/168329,Helena,RandomForest,7,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:52:47,419.0,,3235246750,"Error: JoblibMemoryError
___________________________________________________________________________
Multiprocessing exception:
........................................................................",,,
openml.org/t/168329,Helena,RandomForest,5,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:00:42,8698.8,,3235246748,Missing predictions.,,,
openml.org/t/168329,Helena,RandomForest,8,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:04:33,998.1,,3235246751,Error: Subprocess running exec_run died abruptly.,,,
openml.org/t/168329,Helena,RandomForest,9,,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:54:13,7661.4,,3235246752,Missing predictions.,,,
openml.org/t/146606,higgs,RandomForest,0,0.805739,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T10:57:12,165.6,2000,3235246743,,0.727384,0.805739,
openml.org/t/146606,higgs,RandomForest,1,0.798293,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:00:10,161.2,2000,3235246744,,0.720755,0.798293,
openml.org/t/146606,higgs,RandomForest,2,0.803028,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:04:10,163.5,2000,3235246745,,0.721979,0.803028,
openml.org/t/146606,higgs,RandomForest,3,0.804993,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:07:15,163.5,2000,3235246746,,0.726364,0.804993,
openml.org/t/146606,higgs,RandomForest,4,0.807705,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:08:09,163.4,2000,3235246747,,0.727996,0.807705,
openml.org/t/146606,higgs,RandomForest,5,0.804769,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:11:17,161.7,2000,3235246748,,0.72514,0.804769,
openml.org/t/146606,higgs,RandomForest,6,0.806253,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:12:00,165.9,2000,3235246749,,0.724936,0.806253,
openml.org/t/146606,higgs,RandomForest,7,0.793585,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:14:22,164.0,2000,3235246750,,0.715859,0.793585,
openml.org/t/146606,higgs,RandomForest,8,0.793413,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:15:14,161.7,2000,3235246751,,0.720347,0.793413,
openml.org/t/146606,higgs,RandomForest,9,0.811952,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:18:19,164.0,2000,3235246752,,0.730444,0.811952,
openml.org/t/168330,Jannis,RandomForest,0,0.727528,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:20:20,230.1,2000,3235246743,,0.708025,,0.727528
openml.org/t/168330,Jannis,RandomForest,1,0.726318,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:22:52,233.9,2000,3235246744,,0.717698,,0.726318
openml.org/t/168330,Jannis,RandomForest,2,0.724123,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:23:37,232.5,2000,3235246745,,0.714235,,0.724123
openml.org/t/168330,Jannis,RandomForest,3,0.721605,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:26:41,231.3,2000,3235246746,,0.709065,,0.721605
openml.org/t/168330,Jannis,RandomForest,4,0.728282,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:28:21,233.1,2000,3235246747,,0.712528,,0.728282
openml.org/t/168330,Jannis,RandomForest,5,0.730057,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:30:54,236.0,2000,3235246748,,0.712648,,0.730057
openml.org/t/168330,Jannis,RandomForest,6,0.728246,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:31:49,234.2,2000,3235246749,,0.709543,,0.728246
openml.org/t/168330,Jannis,RandomForest,7,0.728313,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:34:50,232.5,2000,3235246750,,0.709304,,0.728313
openml.org/t/168330,Jannis,RandomForest,8,0.728434,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:36:27,231.4,2000,3235246751,,0.718381,,0.728434
openml.org/t/168330,Jannis,RandomForest,9,0.738594,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:38:48,231.5,2000,3235246752,,0.701899,,0.738594
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,0,0.439756,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:35:52,10.2,2000,3235246743,,0.782017,,0.439756
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,1,0.449692,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:38:46,10.1,2000,3235246744,,0.776885,,0.449692
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,2,0.43486,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:39:59,10.1,2000,3235246745,,0.784917,,0.43486
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,3,0.425908,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:40:19,10.1,2000,3235246746,,0.789603,,0.425908
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,4,0.430253,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:42:46,10.0,2000,3235246747,,0.78938,,0.430253
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,5,0.427867,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:42:47,10.0,2000,3235246748,,0.789157,,0.427867
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,6,0.450957,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:43:52,10.2,2000,3235246749,,0.773985,,0.450957
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,7,0.446327,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:44:20,10.1,2000,3235246750,,0.781794,,0.446327
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,8,0.430542,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:46:53,10.1,2000,3235246751,,0.789157,,0.430542
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,RandomForest,9,0.444263,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:46:50,10.0,2000,3235246752,,0.784423,,0.444263
openml.org/t/3945,KDDCup09_appetency,RandomForest,0,0.790759,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:49:01,50.7,2000,3235246743,,0.9822,0.790759,
openml.org/t/3945,KDDCup09_appetency,RandomForest,1,0.777406,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:49:36,50.5,2000,3235246744,,0.9822,0.777406,
openml.org/t/3945,KDDCup09_appetency,RandomForest,2,0.783891,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:51:55,49.7,2000,3235246745,,0.9822,0.783891,
openml.org/t/3945,KDDCup09_appetency,RandomForest,3,0.781499,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:52:01,50.3,2000,3235246746,,0.9822,0.781499,
openml.org/t/3945,KDDCup09_appetency,RandomForest,4,0.806435,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:54:16,50.5,2000,3235246747,,0.9822,0.806435,
openml.org/t/3945,KDDCup09_appetency,RandomForest,5,0.771319,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:54:34,49.6,2000,3235246748,,0.9822,0.771319,
openml.org/t/3945,KDDCup09_appetency,RandomForest,6,0.777329,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:57:05,50.4,2000,3235246749,,0.9822,0.777329,
openml.org/t/3945,KDDCup09_appetency,RandomForest,7,0.826338,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:57:07,50.6,2000,3235246750,,0.9822,0.826338,
openml.org/t/3945,KDDCup09_appetency,RandomForest,8,0.776123,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:59:09,51.1,2000,3235246751,,0.9822,0.776123,
openml.org/t/3945,KDDCup09_appetency,RandomForest,9,0.766609,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T11:59:42,49.2,2000,3235246752,,0.9822,0.766609,
openml.org/t/168335,MiniBooNE,RandomForest,1,0.98127,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:08:00,383.7,2000,3235246744,,0.934266,0.98127,
openml.org/t/168335,MiniBooNE,RandomForest,0,0.979966,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:08:06,392.2,2000,3235246743,,0.936649,0.979966,
openml.org/t/168335,MiniBooNE,RandomForest,3,0.981991,aws.docker,0.19.2,{'n_estimators': 2000},stable,2019-04-13T12:10:44,378.9,2000,3235246746,,0.938572,0.981991,
